sample_id,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,output1,output2,output3,output4,output5,output6,output7,output8,output9,output10,result1,result2,result3,result4,result5,result6,result7,result8,result9,result10
10,-24.14674861,-7.78168559,-16.22970081,-6.38718661,15.54415504,-35.23619956,17.27317084,-46.87244376,-2.9330416,-48.72086981,-0.4244223,11.58683235,1.33936908,-25.72993193,22.73488609,7.00305843,-1.47669284,-15.46157916,-15.75966972,-25.72028665,0.504989599,1.90350753,0.625543237,1.3814621,1.02719043,0.092738032,1.58640892,0.0404800081,90.0411239,115.328421,5.999999999999915,6.0099999999999145,3.2999999999999723,3.319999999999972,3.2999999999999723,3.2999999999999723,3.319999999999972,3.2999999999999723,6.0099999999999145,5.999999999999915,5.659999999999914,5.659999999999914,2.7599999999999723,2.7999999999999723,2.9499999999999718,2.9299999999999726,2.759999999999972,2.869999999999973,5.629999999999914,5.659999999999914,89.16668248411605,89.12676760127145,99.05410528907302,98.7632091457924,91.948958378263,94.1891912159801,99.16578236235858,96.88696971022044,92.92601959898157,89.04061670919116
11,-21.71909061,-6.11644983,-14.72703175,-5.45845254,15.51924181,-35.74238924,17.54993124,-47.22940757,-10.03718562,-33.78079759,1.51570723,10.82816189,2.84767426,-24.70332732,26.45883753,7.88529904,-0.45146543,-13.53790207,-14.11704157,-34.51609404,0.504989599,1.90350753,0.625543237,1.3814621,1.02719043,0.092738032,1.58640892,0.0404800081,90.0411239,115.328421,5.929999999999916,6.089999999999913,3.2999999999999723,3.319999999999972,3.2999999999999723,3.2999999999999723,3.319999999999972,3.2999999999999723,6.089999999999913,5.929999999999916,5.5899999999999155,5.749999999999913,2.7799999999999727,2.7699999999999716,2.9499999999999718,2.919999999999973,2.7399999999999722,2.879999999999973,5.7299999999999125,5.589999999999916,89.2774201128547,89.03892478616785,98.76737697511466,99.10531461260213,92.17154462836474,94.75780313205411,99.27275373446867,96.81588428038242,91.87505269540237,88.95240795591407
12,-19.29143316,-2.92891241,-13.22440094,-4.52978198,15.51771711,-36.24801103,17.8266906,-47.58615221,-17.68943285,-18.84072538,3.45583632,9.90265116,4.35594105,-23.67679291,26.68674518,8.76654989,0.57375817,-11.61540616,-7.73353409,-43.31190142,0.504989599,1.90350753,0.625543237,1.3814621,1.02719043,0.092738032,1.58640892,0.0404800081,90.0411239,115.328421,5.709999999999921,6.179999999999911,3.2999999999999723,3.319999999999972,3.2999999999999723,3.2999999999999723,3.319999999999972,3.2999999999999723,6.179999999999911,5.709999999999921,5.36999999999992,5.82999999999991,2.809999999999972,2.769999999999972,2.9399999999999724,2.919999999999973,2.7199999999999718,2.8799999999999724,5.809999999999911,5.369999999999921,89.86955364453267,88.93439457639968,98.42627227848965,99.04715431315219,92.58167100604197,94.2209288399676,99.37853981417545,96.66885999211631,91.93941993193089,88.91684113121968
13,-16.86377632,0.2586155,-11.72181528,-3.60119192,16.26614802,-36.75292734,18.10344887,-47.94253946,-19.23660246,-11.21396817,5.39596493,8.9771432,5.86416252,-22.65034747,22.90522119,9.64657114,1.59897771,-9.69483618,-6.44288463,-47.80207298,0.504989599,1.90350753,0.625543237,1.3814621,1.02719043,0.092738032,1.58640892,0.0404800081,90.0411239,115.328421,5.559999999999924,6.109999999999912,3.2999999999999723,3.319999999999972,3.2999999999999723,3.2999999999999723,3.319999999999972,3.2999999999999723,6.109999999999912,5.559999999999924,5.209999999999924,5.7699999999999125,2.8199999999999728,2.829999999999972,2.9399999999999724,2.9499999999999726,2.709999999999972,2.8899999999999726,5.739999999999911,5.219999999999924,90.0482043246911,88.91795276372407,98.13074357653262,98.33065430319931,92.98225669988204,92.12542831984473,99.44239101331507,96.43137784859526,91.7486039838798,88.91440642299058
14,-14.43612019,3.44613167,-10.2192834,-2.67270598,17.01457306,-37.25695288,18.38020596,-48.2982857,-3.15715745,-18.67986356,7.33609297,8.05163865,7.37233001,-21.62401714,19.1237269,10.52503986,2.6241929,-7.7777206,-8.54147394,-30.18256737,0.504989599,1.90350753,0.625543237,1.3814621,1.02719043,0.092738032,1.58640892,0.0404800081,90.0411239,115.328421,5.939999999999916,6.369999999999907,3.2999999999999723,3.319999999999972,3.2999999999999723,3.2999999999999723,3.319999999999972,3.2999999999999723,6.369999999999907,5.939999999999916,5.5899999999999155,6.029999999999907,2.8399999999999728,2.8899999999999726,2.9399999999999724,2.9699999999999718,2.699999999999973,2.899999999999973,6.0099999999999065,5.599999999999916,89.95668057670855,89.08678402708024,97.75041921546948,96.67964434583624,93.1320130943446,90.03552431396653,99.48973138501306,95.95327324061263,91.72807006580184,88.91241855313027
15,-12.00846487,6.63363307,-8.71681629,-1.74435804,17.7629909,-37.75983249,18.6569618,-48.65270737,12.92228756,-26.14575895,9.27622037,7.12613839,8.88043248,-20.59783934,15.342269,11.40151135,3.64940343,-5.86774312,-10.64006325,-12.56306177,0.504989599,1.90350753,0.625543237,1.3814621,1.02719043,0.092738032,1.58640892,0.0404800081,90.0411239,115.328421,6.269999999999909,6.329999999999908,3.2999999999999723,3.319999999999972,3.2999999999999723,3.2999999999999723,3.319999999999972,3.2999999999999723,6.329999999999908,6.269999999999909,5.9199999999999084,5.989999999999907,2.8599999999999723,2.959999999999972,2.939999999999972,2.9699999999999718,2.689999999999972,2.9099999999999726,5.979999999999906,5.929999999999909,89.54144209693467,89.89132421276423,97.23347397249282,92.91737803950733,93.22016250826401,88.98305300803591,99.55414988617466,95.26200376276334,90.13584191425075,88.91321988852012
16,-9.58081048,9.82111558,-7.21442817,-0.81619838,18.51139978,-38.26120556,18.93371628,-49.00367654,27.87933511,-33.61165434,11.21634702,6.20064361,10.38845567,-19.57186968,11.56085639,12.27535706,4.67460894,-3.97637119,-12.59216422,5.05644384,0.504989599,1.90350753,0.625543237,1.3814621,1.02719043,0.092738032,1.58640892,0.0404800081,90.0411239,115.328421,6.309999999999908,6.0599999999999135,3.2999999999999723,3.319999999999972,3.2999999999999723,3.2999999999999723,3.319999999999972,3.2999999999999723,6.0599999999999135,6.309999999999908,5.959999999999908,5.709999999999913,2.8799999999999724,2.9899999999999713,2.939999999999972,2.969999999999972,2.6799999999999717,2.9199999999999724,5.719999999999914,5.9599999999999085,89.0358429896519,90.83007212134457,96.6318881433352,89.01742810554762,93.19396889095772,88.91283933005603,99.60148482312887,94.4987088402244,88.95919352030003,88.91349087944491
17,-7.15315717,13.00857335,-5.7121377,0.11169495,19.25979731,-38.76054678,19.21046931,-49.3405617,11.88345264,-34.12757576,13.1564728,5.27515602,11.89638083,-18.54619439,7.77950109,13.14566147,5.69980907,-2.16089792,-2.84816973,6.27401786,0.504989599,1.90350753,0.625543237,1.3814621,1.02719043,0.092738032,1.58640892,0.0404800081,90.0411239,115.328421,6.20999999999991,6.799999999999898,3.2999999999999723,3.319999999999972,3.2999999999999723,3.2999999999999723,3.319999999999972,3.2999999999999723,6.799999999999898,6.20999999999991,5.85999999999991,6.449999999999897,2.889999999999972,2.989999999999972,2.9399999999999724,2.969999999999972,2.6899999999999724,2.929999999999973,6.449999999999898,5.86999999999991,90.37108568802194,89.71920853482722,95.96990725284991,88.91328439034709,92.88200683928099,88.91284765168619,99.58963133740613,93.77942165562355,88.91377067179417,88.91438465154916
18,-4.72550514,16.19599787,-4.20996998,1.03919411,20.00818019,-39.25706374,19.48722077,-49.42969059,-4.11242982,-22.84825961,15.09659756,4.34967808,13.4041828,-17.52095482,3.99821981,14.01104344,6.72500339,-1.68058256,6.89582477,1.80764526,0.504989599,1.90350753,0.625543237,1.3814621,1.02719043,0.092738032,1.58640892,0.0404800081,90.0411239,115.328421,6.379999999999907,6.269999999999909,3.2999999999999723,3.319999999999972,3.2999999999999723,3.2999999999999723,3.319999999999972,3.2999999999999723,6.269999999999909,6.379999999999907,6.029999999999906,5.9199999999999084,2.8999999999999724,2.989999999999972,2.9399999999999724,2.969999999999972,2.709999999999972,2.9299999999999726,5.929999999999909,6.039999999999907,89.29219541200186,89.61677228703705,95.6491014628238,88.91217620027125,92.68145230649306,88.9128559817886,99.49877530211329,93.88935435095289,88.91456632764614,88.91326604621293
19,-2.29785463,19.38337622,-2.70795942,1.96607437,20.7565437,-39.74951092,19.76397054,-47.31907381,-14.96077432,-11.56894346,17.03672112,3.42421354,14.91182701,-16.49639938,0.21703643,14.86933219,7.75019144,-0.96561567,13.50416345,-2.65872734,0.504989599,1.90350753,0.625543237,1.3814621,1.02719043,0.092738032,1.58640892,0.0404800081,90.0411239,115.328421,6.399999999999906,5.74999999999992,3.2999999999999723,3.3299999999999716,3.2999999999999723,3.2999999999999723,3.3299999999999716,3.2999999999999723,5.74999999999992,6.399999999999906,6.059999999999906,5.3999999999999195,2.9099999999999726,2.9899999999999713,2.949999999999972,2.969999999999972,2.739999999999972,2.9299999999999726,5.40999999999992,6.059999999999906,88.92527947093305,90.32867831222421,95.14651129336593,89.3313827018977,92.05577451982082,88.91287269275571,99.3278137032854,94.18346997377695,88.91306865563237,88.9145742689899
20,0.12979408,22.57068779,-1.20615467,2.89190185,21.50488082,-40.23583511,20.04071847,-45.20853541,-12.94546464,-0.28962731,18.97684323,2.4987684,16.41926465,-15.47300765,-3.56401368,15.71694913,8.7753727,-0.25067534,-3.79840064,-7.12509994,0.504989599,1.90350753,0.625543237,1.3814621,1.02719043,0.092738032,1.58640892,0.0404800081,90.0411239,115.328421,6.269999999999909,5.73999999999992,3.2999999999999723,3.3299999999999716,3.2999999999999723,3.2999999999999723,3.3299999999999716,3.2999999999999723,5.73999999999992,6.269999999999909,5.919999999999909,5.38999999999992,2.9099999999999726,2.9499999999999718,2.959999999999972,2.9699999999999718,2.779999999999972,2.9299999999999726,5.39999999999992,5.919999999999909,88.91734094377884,89.83445153781614,94.74810257323689,94.2814469615743,91.42528879124359,88.96796256392959,99.05091003507547,94.18924803634928,88.91418649159,88.91323982778339
21,2.55744061,25.75789759,0.29537334,3.81572072,22.25318074,-40.71246285,20.31746442,-43.09809554,-10.93015497,10.98968884,20.91696359,1.5733528,17.92642449,-14.4518362,-7.34487578,16.5476661,9.80054661,0.46423161,-21.10096474,-11.59147255,0.504989599,1.90350753,0.625543237,1.3814621,1.02719043,0.092738032,1.58640892,0.0404800081,90.0411239,115.328421,6.049999999999914,5.5399999999999245,3.2999999999999723,3.3299999999999716,3.2999999999999723,3.2999999999999723,3.3299999999999716,3.2999999999999723,5.5399999999999245,6.049999999999914,5.709999999999914,5.189999999999924,2.9199999999999724,2.8799999999999724,2.959999999999972,2.9699999999999718,2.8099999999999716,2.9299999999999726,5.199999999999925,5.709999999999914,88.91433449886644,89.73696253424394,94.51242560486853,97.34792374507482,90.97882264429715,89.21638224808133,98.71665133060192,94.13216295305786,88.94507425885408,88.91399134613611
22,4.98508445,28.94494119,1.79651691,4.73495889,23.00142577,-41.17280915,20.59420822,-40.98778185,-10.1134479,22.26900499,22.85708181,0.64798546,19.43319847,-13.43572817,-11.12546052,17.35000606,10.82571253,1.17909583,-28.11285305,-16.05784515,0.504989599,1.90350753,0.625543237,1.3814621,1.02719043,0.092738032,1.58640892,0.0404800081,90.0411239,115.328421,5.809999999999919,5.3999999999999275,3.2999999999999723,3.3299999999999716,3.2999999999999723,3.2999999999999723,3.3299999999999716,3.2999999999999723,5.3999999999999275,5.809999999999919,5.469999999999919,5.059999999999927,2.9199999999999724,2.839999999999972,2.9599999999999715,2.9699999999999718,2.8299999999999716,2.9299999999999726,5.049999999999927,5.469999999999919,88.91361395929697,89.41353382979878,94.48918791213579,98.38101468820575,90.70431507075163,89.46458284620223,98.45378419824938,94.06968957111029,89.65327696421495,88.91359735380006
23,7.41272495,32.13168553,3.2971044,5.6398757,23.74958494,-41.60417557,20.87094966,-38.87763341,3.60055409,33.54832114,24.79719736,-0.27729499,20.93941427,-12.43545069,-14.90561148,18.10183683,11.85086974,1.89390406,-24.02808076,-20.52421775,0.504989599,1.90350753,0.625543237,1.3814621,1.02719043,0.092738032,1.58640892,0.0404800081,90.0411239,115.328421,5.5899999999999235,5.709999999999921,3.2999999999999723,3.3299999999999716,3.2999999999999723,3.2999999999999723,3.3299999999999716,3.2999999999999723,5.709999999999921,5.5899999999999235,5.249999999999924,5.369999999999921,2.9199999999999724,2.819999999999972,2.9599999999999715,2.9699999999999718,2.8299999999999716,2.929999999999973,5.329999999999919,5.249999999999924,88.92196854861214,88.93309944002755,94.64972817034152,98.63570501488812,90.5606170529093,89.64612447742516,98.48329831802498,93.8430478642082,92.56819154005902,88.91499526477735
24,9.84036123,35.3178059,4.79684471,6.31023742,24.49759877,-41.98242952,21.14768853,-36.76770725,17.31455609,44.79659152,26.73730954,-1.20239426,22.44477971,-11.69444586,-18.68502809,18.76109759,12.87601744,2.608637,-19.94330847,-24.97829688,0.504989599,1.90350753,0.625543237,1.3814621,1.02719043,0.092738032,1.58640892,0.0404800081,90.0411239,115.328421,5.379999999999928,6.069999999999913,3.2999999999999723,3.3299999999999716,3.2999999999999723,3.2999999999999723,3.3299999999999716,3.2999999999999723,6.069999999999913,5.379999999999928,5.039999999999927,5.729999999999913,2.9099999999999726,2.829999999999972,2.959999999999972,2.9699999999999713,2.8099999999999716,2.929999999999973,5.639999999999913,5.039999999999928,89.50599468352193,88.9156160653214,94.95269050566331,98.54618983480083,90.510713531271,90.0730437597268,98.77249023345082,93.44875712071087,95.96299818397789,88.92292414181473
25,12.26799205,38.5022584,6.29520234,6.64909229,25.24533688,-42.27061379,21.4244246,-34.65808998,31.02855808,35.36906051,28.67741735,-2.12700927,23.9487573,-8.41151057,-22.4630516,19.26337545,13.90115473,3.3232653,-15.85853618,-16.81182427,0.504989599,1.90350753,0.625543237,1.3814621,1.02719043,0.092738032,1.58640892,0.0404800081,90.0411239,115.328421,5.619999999999923,6.459999999999905,3.2999999999999723,3.3399999999999714,3.2999999999999723,3.2999999999999723,3.3399999999999714,3.2999999999999723,6.459999999999905,5.619999999999923,5.269999999999922,6.119999999999905,2.909999999999972,2.819999999999972,2.959999999999972,2.959999999999972,2.729999999999972,2.9499999999999726,5.969999999999904,5.279999999999922,89.82552979588488,88.94504519333151,95.20025977388983,98.74811747407318,90.60530177515554,91.06645983641755,99.48554037366411,92.53053595736105,98.02089646727342,89.0066993069665
26,14.69561566,41.6791693,7.79107636,6.98794594,25.99244983,-42.44514826,21.70115758,-32.54891975,32.36772229,25.9415295,30.6175194,-3.04943455,25.45024196,-5.12858717,-26.23791643,19.56757247,14.9262806,4.03774217,-15.45966057,-8.64535165,0.504989599,1.90350753,0.625543237,1.3814621,1.02719043,0.092738032,1.58640892,0.0404800081,90.0411239,115.328421,5.859999999999918,6.469999999999905,3.2999999999999723,3.3499999999999712,3.2999999999999723,3.2999999999999723,3.3499999999999712,3.2999999999999723,6.469999999999905,5.859999999999918,5.509999999999917,6.129999999999904,2.8999999999999724,2.8199999999999714,2.9599999999999715,2.9499999999999718,2.629999999999972,2.949999999999973,5.909999999999904,5.509999999999917,89.27391900307884,89.09231901976385,95.42867298672918,98.88785796071885,90.60400240741244,92.28791273923999,99.76870417762522,91.55511101924792,98.94220590935431,89.30399705693955
27,17.12322942,42.26814502,9.28180525,7.32679806,26.73760523,-42.53061748,21.97788716,-30.4404312,21.0524278,16.51399849,32.55761358,-3.22044536,26.94656218,-1.84567852,-30.00289055,19.71653722,15.95139388,4.75198811,-7.34547863,-0.47887904,0.504989599,1.90350753,0.625543237,1.3814621,1.02719043,0.092738032,1.58640892,0.0404800081,90.0411239,115.328421,6.0599999999999135,6.22999999999991,3.2999999999999723,3.369999999999971,3.2999999999999723,3.2999999999999723,3.369999999999971,3.2999999999999723,6.22999999999991,6.0599999999999135,5.719999999999914,5.879999999999909,2.899999999999973,2.819999999999971,2.9599999999999715,2.939999999999973,2.5999999999999712,2.959999999999973,5.63999999999991,5.719999999999913,88.94299131645298,89.18420321279501,95.65313572384268,99.0367054894549,90.6829402259723,93.24493979278179,99.8308619198408,91.06575301581293,99.13844513405849,89.89329009851802
28,19.55082932,40.7713619,10.75905263,7.66564827,27.31488853,-42.5686982,22.25461299,-28.33305686,9.73713331,7.08646748,34.49769668,-3.14929586,28.42935033,1.43721154,-32.9196736,19.7829083,16.97649325,5.46585663,0.76870331,7.68759357,0.504989599,1.90350753,0.625543237,1.3814621,1.02719043,0.092738032,1.58640892,0.0404800081,90.0411239,115.328421,6.159999999999911,5.889999999999917,3.2999999999999723,3.3799999999999706,3.2999999999999723,3.2999999999999723,3.3799999999999706,3.2999999999999723,5.889999999999917,6.159999999999911,5.8199999999999115,5.549999999999916,2.889999999999973,2.81999999999997,2.9599999999999715,2.929999999999972,2.599999999999971,2.9599999999999724,5.339999999999917,5.80999999999991,88.91582703220178,89.2335323027036,95.89758681443126,99.1638849228519,90.78766787354655,93.8551664667231,99.84083956503744,90.79300200139218,98.78909418357384,90.56483281427577
29,21.97840872,39.27458882,12.1804636,8.004496,28.59482094,-42.58526399,22.53133466,-26.22768928,-1.57816117,-2.34106353,36.4377634,-3.07814683,29.85609264,4.7200777,-29.26770592,19.81178092,18.0015772,6.17904536,8.88288525,15.85406618,0.504989599,1.90350753,0.625543237,1.3814621,1.02719043,0.092738032,1.58640892,0.0404800081,90.0411239,115.328421,6.099999999999913,5.549999999999924,3.2999999999999723,3.40999999999997,3.2999999999999723,3.2999999999999723,3.40999999999997,3.2999999999999723,5.549999999999924,6.099999999999913,5.759999999999913,5.209999999999924,2.8899999999999726,2.8199999999999705,2.959999999999972,2.9399999999999724,2.58999999999997,2.9599999999999724,5.069999999999924,5.739999999999911,88.91241737886536,89.32989160609594,96.29430064404733,99.30079465697183,91.22255591917796,93.42118265509411,99.86869956425974,90.50184259231906,97.7103040342841,91.12402271510771
