sample_id,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,output1,output2,output3,output4,output5,output6,output7,output8,output9,output10,result1,result2,result3,result4,result5,result6,result7,result8,result9,result10
0,-33.58546506,33.00966625,5.71646933,-27.7558483,32.17576897,-15.34094558,17.38997202,-39.07335057,-26.30693653,21.94629171,42.77143332,22.69272078,-17.50343448,-39.88220651,-48.48890928,-31.95245343,6.24325938,4.59690434,-5.75769512,-42.98909986,0.49667367,0.27917877,1.02070008,1.11790006,1.46941071,0.91616616,1.98145622,0.96254583,85.53121363,84.54926194,4.309999999999951,4.869999999999939,3.2999999999999723,3.2999999999999723,3.2999999999999723,3.2999999999999723,3.2999999999999723,3.2999999999999723,4.869999999999939,4.309999999999951,3.969999999999951,4.529999999999939,2.7999999999999723,2.9399999999999724,2.959999999999972,2.909999999999972,2.9699999999999718,2.9299999999999726,4.419999999999939,3.8599999999999515,88.91438399442148,88.91313088292564,98.54078276709889,93.32119406624444,90.85734106387385,95.51814539375212,89.77422539139168,94.06350696290919,96.66684618079529,97.05296571191437
1,-32.27990455,31.23186634,6.63352297,-24.70357813,31.10352129,-16.29244074,13.70831751,-36.9045473,-21.19648452,5.44497414,42.73983874,22.04976463,-16.15987346,-37.98731576,-48.43534832,-29.43950119,6.33267113,4.43209164,-12.18065305,-45.5532943,0.49667367,0.27917877,1.02070008,1.11790006,1.46941071,0.91616616,1.98145622,0.96254583,85.53121363,84.54926194,4.379999999999949,4.9299999999999375,3.2999999999999723,3.2999999999999723,3.2999999999999723,3.2999999999999723,3.2999999999999723,3.2999999999999723,4.9299999999999375,4.379999999999949,4.049999999999949,4.589999999999938,2.7999999999999723,2.9399999999999724,2.9699999999999718,2.8699999999999726,2.9699999999999718,2.9299999999999726,4.469999999999937,3.89999999999995,88.91250647747523,88.9146703068608,98.51698696711877,93.33045374664053,89.6676192626986,97.16362208240467,89.21729739323952,94.09945402522345,97.25689742501794,97.86646871651638
2,-30.97434447,29.45418072,7.55057445,-21.65130845,30.0312743,-17.24387871,10.0268165,-34.73574557,-16.08603251,-9.94174461,42.70824417,21.40684982,-14.81631561,-36.0924253,-48.3817874,-26.9267,6.42207916,4.26727906,-18.60361097,-47.94428754,0.49667367,0.27917877,1.02070008,1.11790006,1.46941071,0.91616616,1.98145622,0.96254583,85.53121363,84.54926194,4.419999999999948,4.969999999999937,3.2999999999999723,3.2999999999999723,3.2999999999999723,3.2999999999999723,3.2999999999999723,3.2999999999999723,4.969999999999937,4.419999999999948,4.079999999999949,4.629999999999937,2.8199999999999723,2.9299999999999726,2.9699999999999718,2.839999999999972,2.9699999999999718,2.9299999999999726,4.489999999999935,3.9199999999999493,88.91362120448271,88.91461571493696,98.30201007654463,93.48244157517,89.12121445143924,97.93341964648951,89.02520041983013,94.2138203069892,97.69603544554072,98.20696558829182
3,-29.66878484,27.67663223,8.4676236,-18.59903933,28.95902804,-18.19523997,6.345502,-32.56694549,-10.9755805,-0.61597834,42.67664961,20.7639846,-13.47276117,-34.1975352,-48.32822651,-24.41410141,6.51148265,4.1024666,-25.0265689,-38.02791169,0.49667367,0.27917877,1.02070008,1.11790006,1.46941071,0.91616616,1.98145622,0.96254583,85.53121363,84.54926194,4.519999999999946,4.989999999999936,3.2999999999999723,3.309999999999972,3.2999999999999723,3.2999999999999723,3.309999999999972,3.2999999999999723,4.989999999999936,4.519999999999946,4.179999999999946,4.649999999999936,2.829999999999972,2.929999999999973,2.9699999999999718,2.8499999999999717,2.9699999999999718,2.919999999999973,4.509999999999935,3.989999999999947,88.91378468474166,88.9124931879559,98.03605270177911,93.82956840730859,89.04384386962518,97.55308990252242,89.09070832317198,94.27856697731937,97.63939060570398,98.63481481484288
4,-28.36322569,25.89925025,9.38467027,-15.54677086,27.88678256,-19.146495,2.66441721,-30.39814721,-6.86636805,8.70978792,42.64505507,20.12117961,-12.12921035,-32.3026455,-48.27466566,-21.90178336,6.60088057,3.93765428,-30.19114115,-28.11153583,0.49667367,0.27917877,1.02070008,1.11790006,1.46941071,0.91616616,1.98145622,0.96254583,85.53121363,84.54926194,4.609999999999944,4.9799999999999365,3.2999999999999723,3.309999999999972,3.2999999999999723,3.2999999999999723,3.309999999999972,3.2999999999999723,4.9799999999999365,4.609999999999944,4.2699999999999445,4.639999999999937,2.8499999999999726,2.9199999999999724,2.9699999999999718,2.8499999999999726,2.9699999999999718,2.9199999999999724,4.519999999999936,4.059999999999945,88.91441682811222,88.91363058861099,97.51838361176371,94.69079760015892,89.20332740731465,97.41713984481055,89.7768560998559,94.62630979954514,97.18803561093908,98.88473299588564
5,-27.05766704,24.1220732,10.30171429,-12.49450318,26.81453789,-20.09759698,-1.01638028,-28.22935086,3.52919202,18.03555418,42.61346053,19.47844872,-10.78566343,-30.40775629,-48.22110485,-19.38986954,6.6902715,3.7728421,-23.07060342,-18.19515998,0.49667367,0.27917877,1.02070008,1.11790006,1.46941071,0.91616616,1.98145622,0.96254583,85.53121363,84.54926194,4.679999999999943,5.27999999999993,3.309999999999972,3.309999999999972,3.2999999999999723,3.2999999999999723,3.309999999999972,3.309999999999972,5.27999999999993,4.679999999999943,4.339999999999943,4.93999999999993,2.8799999999999724,2.9099999999999726,2.9699999999999718,2.849999999999972,2.959999999999972,2.9099999999999726,4.8099999999999286,4.1099999999999435,88.91463828631804,88.91280539078377,96.59705266582004,95.77810329451401,89.66179811879947,97.58868190660192,92.08430002387045,95.41281313695458,97.5385068907855,99.0217898654232
6,-25.75210893,22.34515222,11.21875545,-9.44223641,25.74229409,-21.04846691,-4.69681184,-26.06055661,13.92475209,27.36132044,42.58186601,18.83581045,-9.44212069,-28.51286764,-48.16754408,-16.87856856,6.77965355,3.60803009,-15.9500657,-8.27878412,0.49667367,0.27917877,1.02070008,1.11790006,1.46941071,0.91616616,1.98145622,0.96254583,85.53121363,84.54926194,4.719999999999942,5.619999999999923,3.309999999999972,3.309999999999972,3.2999999999999723,3.2999999999999723,3.309999999999972,3.309999999999972,5.619999999999923,4.719999999999942,4.379999999999941,5.269999999999923,2.9199999999999724,2.8999999999999724,2.9699999999999718,2.8399999999999728,2.9199999999999724,2.8899999999999726,5.1399999999999215,4.149999999999943,88.92345280631253,88.91256316078623,94.8042603511144,96.12246036494572,89.88019960504604,97.69274698601879,95.00588600637668,96.32763246605664,97.72871522283802,99.01377364679409
7,-24.44655137,20.56855704,12.13579354,-6.38997074,24.67005121,-21.99896048,-8.37676736,-23.89176465,18.88190169,36.6870867,42.5502715,18.19329001,-8.09858246,-26.61797968,-48.11398336,-14.36826158,6.86902404,3.44321824,-12.55461894,1.63759173,0.49667367,0.27917877,1.02070008,1.11790006,1.46941071,0.91616616,1.98145622,0.96254583,85.53121363,84.54926194,4.709999999999942,5.779999999999919,3.309999999999972,3.319999999999972,3.2999999999999723,3.2999999999999723,3.319999999999972,3.309999999999972,5.779999999999919,4.709999999999942,4.3699999999999415,5.43999999999992,2.9499999999999718,2.9299999999999726,2.9699999999999718,2.8499999999999726,2.8799999999999724,2.8699999999999726,5.309999999999919,4.169999999999942,89.49274188526479,88.91468460172948,92.11440486314977,94.55006938116469,89.65049821456465,97.63893602807103,97.04003324202041,97.15142879039148,97.67598593039811,98.85706055824232
8,-23.14099441,18.79238512,13.05282831,-3.33770642,23.5978093,-22.94878356,-12.05608772,-21.72297518,6.26653712,40.89444807,42.51867701,17.55092264,-6.75504907,-24.72309256,-48.06042269,-11.85972541,6.95837911,3.27840659,-6.52457633,6.11140927,0.49667367,0.27917877,1.02070008,1.11790006,1.46941071,0.91616616,1.98145622,0.96254583,85.53121363,84.54926194,4.709999999999942,5.909999999999917,3.309999999999972,3.319999999999972,3.2999999999999723,3.2999999999999723,3.319999999999972,3.309999999999972,5.909999999999917,4.709999999999942,4.359999999999942,5.569999999999917,2.9799999999999716,2.9799999999999716,2.9699999999999718,2.8499999999999726,2.8499999999999726,2.8399999999999728,5.4199999999999156,4.179999999999942,90.71693289997398,88.91469745595583,89.39478433232757,90.21427776035098,89.32990115875101,97.44515773510244,97.86923244653303,97.78847129203857,97.98142829134933,98.65294736583026
9,-21.83543808,17.01677699,13.96985952,-0.28544375,22.52556843,-23.89723307,-15.73453421,-19.55418843,-6.34882745,36.1428315,42.48708253,16.90875917,-5.41152092,-22.82820646,-48.00686207,-9.35481691,7.04771295,3.11359515,-0.49453373,-0.57689586,0.49667367,0.27917877,1.02070008,1.11790006,1.46941071,0.91616616,1.98145622,0.96254583,85.53121363,84.54926194,4.739999999999942,5.839999999999918,3.309999999999972,3.319999999999972,3.2999999999999723,3.2999999999999723,3.319999999999972,3.309999999999972,5.839999999999918,4.739999999999942,4.389999999999941,5.499999999999918,2.9799999999999716,2.9899999999999713,2.9699999999999718,2.8699999999999726,2.8599999999999723,2.829999999999972,5.3699999999999175,4.209999999999941,89.97367206043889,88.91416381956738,88.91472222935329,88.91439347267232,89.04778711967876,97.04682821246347,97.81850096071585,98.05746479080054,97.47032660277985,98.55834622199576
