sample_id,x1,x2,x3,x4,x5,x6,x7,x8,y1,y2,y3,y4,y5,y6,y7,y8,z1,z2,z3,z4,z5,z6,z7,z8,t1,t2,t3,t4,t5,t6,t7,t8,output1,output2,output3,output4,output5,output6,output7,output8,result1,result2,result3,result4,result5,result6,result7,result8
0,-39.62991137,-43.88617176,-30.64371428,-28.79773933,-9.25494915,26.78264846,2.22967576,-34.92228143,27.49907583,-7.68172061,27.70287081,-5.74633008,18.70656905,13.52680731,43.90874254,31.90246828,0.47872213,0.92990153,0.70534045,0.30888732,0.2320572,0.99074847,109.56434316,96.76395332,6.889999999999896,5.199999999999932,3.2999999999999723,3.2999999999999723,3.2999999999999723,3.2999999999999723,5.199999999999932,6.889999999999896,6.549999999999896,4.829999999999932,2.8599999999999723,2.7599999999999723,2.5699999999999728,2.9499999999999726,4.829999999999932,6.5299999999998946,88.9844312225421,91.96874053758107,97.3162303949897,98.98705797669503,99.79041626886624,92.3497907383306,92.07311536763999,91.47660043189542
1,-37.99591408,-41.40005207,-28.57962981,-27.15702804,-7.68033449,28.81060992,1.67434456,-28.91954687,27.84910517,-6.99040466,29.30723128,-5.11655352,16.97603913,16.81130275,44.24794222,25.8438578,0.47872213,0.92990153,0.70534045,0.30888732,0.2320572,0.99074847,109.56434316,96.76395332,6.7599999999998985,5.239999999999931,3.2999999999999723,3.309999999999972,3.309999999999972,3.2999999999999723,5.239999999999931,6.7599999999998985,6.419999999999899,4.869999999999931,2.8599999999999723,2.7199999999999727,2.5199999999999725,2.9399999999999724,4.879999999999931,6.3899999999998975,88.93402057307188,92.30875316055847,97.25517167795049,99.31265578816775,99.85154647212586,92.78780839146906,91.44750806055627,91.92969623852717
2,-36.36192075,-38.91393246,-26.5157949,-25.51635049,-6.10576051,30.83857086,-10.87488855,-22.91681231,28.19913366,-6.29908875,30.91139777,-4.48678991,15.24555391,20.09579734,46.23906695,19.78524731,0.47872213,0.92990153,0.70534045,0.30888732,0.2320572,0.99074847,109.56434316,96.76395332,6.4799999999999045,5.379999999999928,3.2999999999999723,3.309999999999972,3.309999999999972,3.2999999999999723,5.379999999999928,6.4799999999999045,6.139999999999905,5.019999999999928,2.859999999999972,2.669999999999972,2.4699999999999718,2.9399999999999724,5.029999999999927,6.1099999999999035,88.91891615618297,92.0113824920102,97.2585596888562,99.56941246650001,99.88850133641344,93.27392241575299,91.07886148912672,92.18127298432299
3,-34.72793162,-36.42781296,-24.45236484,-23.87571021,-4.53123219,32.86653109,-23.42412165,-16.91407775,28.54916125,-5.60777285,32.51524958,-3.85704061,13.51511888,23.38029078,48.23019167,13.72663683,0.47872213,0.92990153,0.70534045,0.30888732,0.2320572,0.99074847,109.56434316,96.76395332,6.1999999999999105,5.469999999999926,3.2999999999999723,3.309999999999972,3.309999999999972,3.2999999999999723,5.469999999999926,6.1999999999999105,5.859999999999911,5.1199999999999255,2.859999999999973,2.6099999999999723,2.419999999999972,2.929999999999973,5.1199999999999255,5.819999999999911,88.92060714219726,90.45081377335828,97.42034745349312,99.73543043666503,99.90981574984482,93.87048770941647,90.47505480153264,92.3742878183115
4,-33.09394695,-33.94169356,-22.38965638,-22.23511123,-2.95675537,34.89449032,-26.99198914,-10.91134318,28.89918788,-4.916457,34.11854051,-3.22730716,11.78474045,26.66478262,48.79628755,7.66802634,0.47872213,0.92990153,0.70534045,0.30888732,0.2320572,0.99074847,109.56434316,96.76395332,5.939999999999916,5.499999999999925,3.2999999999999723,3.309999999999972,3.309999999999972,3.2999999999999723,5.499999999999925,5.939999999999916,5.599999999999916,5.149999999999925,2.8399999999999723,2.539999999999972,2.379999999999972,2.919999999999973,5.149999999999924,5.569999999999916,88.921238490737,89.47498634559491,97.73589179492659,99.82590231804504,99.9229114364961,94.44268514122149,89.79951754229954,92.46516501031847
5,-31.45996702,-31.4555743,-20.32842828,-20.59455819,-1.38233691,36.92244813,-11.15158606,-4.90860862,29.2492135,-4.22514117,35.7206808,-2.59759134,10.05442614,29.94927213,49.46671128,1.60941586,0.47872213,0.92990153,0.70534045,0.30888732,0.2320572,0.99074847,109.56434316,96.76395332,5.709999999999921,5.429999999999927,3.2999999999999723,3.309999999999972,3.309999999999972,3.2999999999999723,5.429999999999927,5.709999999999921,5.369999999999921,5.089999999999926,2.8299999999999725,2.4799999999999716,2.339999999999972,2.909999999999973,5.089999999999926,5.32999999999992,88.91772113749585,89.0271729513423,98.10160030131411,99.8824458935351,99.93505911065817,95.01791276004617,89.26607814032333,92.69657003421989
6,-29.82599214,-28.96945518,-18.27103754,-18.95405645,0.19201506,38.95040373,-0.55387306,-1.57846487,29.59923804,-3.53382539,37.3198384,-1.96789522,8.32418493,33.23375808,49.91524521,-1.75172624,0.47872213,0.92990153,0.70534045,0.30888732,0.2320572,0.99074847,109.56434316,96.76395332,5.599999999999923,5.369999999999928,3.2999999999999723,3.319999999999972,3.319999999999972,3.2999999999999723,5.369999999999928,5.599999999999923,5.259999999999923,5.019999999999928,2.809999999999972,2.4099999999999713,2.2899999999999716,2.899999999999973,5.019999999999928,5.219999999999923,88.9165909555687,88.97262180342388,98.40202694062833,99.91659066573706,99.94425859028361,95.43059361760979,89.01160347275038,93.09718712983587
7,-28.19202264,-26.48333622,-16.22965446,-17.31361225,1.76629079,40.97835572,-5.12083453,-13.01034933,29.94926142,-2.84250965,38.90655365,-1.33822118,6.59402748,36.51823818,34.29781037,10.72842273,0.47872213,0.92990153,0.70534045,0.30888732,0.2320572,0.99074847,109.56434316,96.76395332,6.1499999999999115,5.75999999999992,3.2999999999999723,3.319999999999972,3.319999999999972,3.2999999999999723,5.75999999999992,6.1499999999999115,5.809999999999912,5.419999999999919,2.789999999999972,2.309999999999972,2.2399999999999713,2.8899999999999726,5.419999999999919,5.729999999999912,88.94310982178489,89.14803587048587,98.65794068203896,99.9427220102855,99.95131747909161,96.0269005320485,88.98122347256727,95.1740153353544
8,-26.5580589,-23.99721745,-15.6586385,-15.67323286,3.34047858,43.00630115,-9.68779601,-24.4422338,30.29928358,-2.15119396,39.35038986,-0.70857201,4.8639667,39.80270764,18.68037554,23.20857171,0.47872213,0.92990153,0.70534045,0.30888732,0.2320572,0.99074847,109.56434316,96.76395332,6.849999999999897,6.259999999999909,3.2999999999999723,3.319999999999972,3.319999999999972,3.2999999999999723,6.259999999999909,6.849999999999897,6.499999999999896,5.899999999999908,2.789999999999973,2.1899999999999724,2.169999999999972,2.9099999999999726,5.909999999999909,6.409999999999896,89.49619474333116,91.10231947716065,98.83931754542094,99.95761276598391,99.9587346393579,95.3920073093513,88.94593327862252,96.19287022520491
9,-24.92410131,-21.51109889,-16.00986216,-14.03292685,4.91456417,45.03423267,-14.25475748,-28.34324501,30.64930441,-1.45987834,38.41064748,-0.07895102,3.13401823,43.08715459,3.06294071,27.46729224,0.47872213,0.92990153,0.70534045,0.30888732,0.2320572,0.99074847,109.56434316,96.76395332,6.979999999999894,6.849999999999897,3.2999999999999723,3.319999999999972,3.319999999999972,3.2999999999999723,6.849999999999897,6.979999999999894,6.579999999999893,6.469999999999896,2.779999999999973,2.0799999999999725,2.189999999999972,2.9299999999999726,6.509999999999896,6.569999999999893,93.86360695333246,92.67057161889178,98.9752816100658,99.9629305193967,99.95740254714016,94.19148587344253,88.92735888848226,94.54628894560425
