sample_id,x1,x2,x3,x4,x5,x6,x7,x8,y1,y2,y3,y4,y5,y6,y7,y8,z1,z2,z3,z4,z5,z6,z7,z8,t1,t2,t3,t4,t5,t6,t7,t8,output1,output2,output3,output4,output5,output6,output7,output8,result1,result2,result3,result4,result5,result6,result7,result8
0,-42.47918239,-13.42602028,-21.7344015,7.41361157,-20.98183655,34.395384,3.44458822,-5.02571226,36.32992162,-5.83389279,46.46236045,-46.84591283,30.38323647,-0.16329419,-4.02787772,-42.24037051,1.49519121,0.51016477,1.51720602,0.13378607,1.29598475,0.75661732,104.71968808,118.02701605,5.039999999999935,6.489999999999904,3.2999999999999723,3.2999999999999723,3.2999999999999723,3.2999999999999723,6.489999999999904,5.039999999999935,4.689999999999935,6.149999999999904,2.7799999999999727,2.9699999999999718,2.8099999999999725,2.9699999999999718,5.759999999999904,4.669999999999934,91.1328767098583,88.92483197102197,98.81926196088833,89.11801611197045,98.3622504022742,89.39485588440614,99.73010028590178,92.39742192918396
1,-39.2383828,-12.22717322,-21.99942946,7.78357642,-22.3554382,35.81180102,12.76354963,-19.43294015,34.56941904,-4.48621561,44.1849943,-43.31489047,27.94597958,2.02687102,-14.32623235,-43.00769628,1.49519121,0.51016477,1.51720602,0.13378607,1.29598475,0.75661732,104.71968808,118.02701605,5.149999999999933,6.1499999999999115,3.2999999999999723,3.2999999999999723,3.2999999999999723,3.2999999999999723,6.1499999999999115,5.149999999999933,4.799999999999931,5.809999999999912,2.7699999999999725,2.969999999999972,2.769999999999973,2.9699999999999718,5.50999999999991,4.799999999999931,90.00854657844361,88.92344427468825,98.8960328857743,89.21262496082318,98.89183563963358,89.38081211377673,99.47726505877529,90.63225019592916
2,-36.02970474,-11.02832719,-22.26445665,8.1534586,-23.72901044,37.22821635,22.08251103,-33.84016803,32.82636586,-3.13853961,41.90763473,-39.78465715,25.50877487,4.21703361,-24.62458699,-43.77502206,1.49519121,0.51016477,1.51720602,0.13378607,1.29598475,0.75661732,104.71968808,118.02701605,5.199999999999932,5.779999999999919,3.2999999999999723,3.2999999999999723,3.2999999999999723,3.2999999999999723,5.779999999999919,5.199999999999932,4.859999999999931,5.43999999999992,2.769999999999972,2.9699999999999718,2.7499999999999725,2.9699999999999718,5.209999999999919,4.859999999999931,89.23590508270333,88.92673965014961,98.92594589481963,89.35951138121357,99.08883203362781,89.3975759085123,99.00160516346604,89.32042406007103
3,-33.99942114,-9.82948229,-22.52948301,8.52322792,-25.10254444,38.64462936,26.39351223,-46.09566519,31.72345301,-1.79086487,39.63028232,-36.25550105,23.071638,6.40719263,-29.38866071,-44.42774712,1.49519121,0.51016477,1.51720602,0.13378607,1.29598475,0.75661732,104.71968808,118.02701605,5.199999999999932,5.619999999999923,3.2999999999999723,3.2999999999999723,3.2999999999999723,3.2999999999999723,5.619999999999923,5.199999999999932,4.84999999999993,5.279999999999923,2.7599999999999727,2.9699999999999718,2.7299999999999724,2.9699999999999718,5.089999999999923,4.859999999999931,89.27034153071756,88.93901003326782,98.96012212099103,89.60971783476994,99.19147352952542,89.46804457632511,98.5665201653054,88.98192248129061
4,-33.90630939,-8.63063862,-22.79450846,8.89283749,-26.47602747,40.06103913,16.46300788,-31.20892868,30.24476602,-0.44319152,37.35293773,-32.72786954,20.63459158,8.59734662,-26.72870875,-37.40393759,1.49519121,0.51016477,1.51720602,0.13378607,1.29598475,0.75661732,104.71968808,118.02701605,5.359999999999928,5.859999999999918,3.2999999999999723,3.2999999999999723,3.2999999999999723,3.2999999999999723,5.859999999999918,5.359999999999928,5.019999999999928,5.519999999999918,2.7599999999999727,2.9699999999999713,2.7099999999999724,2.969999999999972,5.339999999999917,5.019999999999928,89.2077219981988,88.93100579324351,99.00169461494349,89.98274870643421,99.31609882918112,89.52245917773801,98.53683143827277,88.98224251181992
5,-33.81319765,-7.43179629,-23.05953291,9.26221048,-27.84944039,41.47744412,6.53250354,-16.32219218,28.76607904,0.90448034,35.07560167,-29.20249599,18.19766955,10.78749323,-24.06875679,-30.38012805,1.49519121,0.51016477,1.51720602,0.13378607,1.29598475,0.75661732,104.71968808,118.02701605,5.469999999999926,6.089999999999913,3.2999999999999723,3.2999999999999723,3.2999999999999723,3.2999999999999723,6.089999999999913,5.469999999999926,5.129999999999925,5.749999999999913,2.7599999999999727,2.9599999999999724,2.699999999999972,2.969999999999972,5.569999999999912,5.129999999999925,89.02220564402876,88.91540953469584,99.01852033897586,90.4940543890081,99.39719438537142,89.6076486785464,98.4997830080573,88.98060225439467
6,-33.72008591,-6.23295542,-23.32455628,9.63121178,-29.2227532,42.89384166,-1.10733985,-1.43545567,27.28739206,2.25215054,32.79827499,-25.68067003,15.76092517,12.97762831,-22.02237367,-23.35631852,1.49519121,0.51016477,1.51720602,0.13378607,1.29598475,0.75661732,104.71968808,118.02701605,5.499999999999925,6.21999999999991,3.2999999999999723,3.2999999999999723,3.2999999999999723,3.2999999999999723,6.21999999999991,5.499999999999925,5.159999999999925,5.87999999999991,2.7599999999999727,2.959999999999972,2.689999999999973,2.9699999999999718,5.69999999999991,5.159999999999925,88.922882336107,88.9127070457526,99.02676252314211,91.13612800173166,99.44122021043007,89.69573578462017,98.3858770594222,88.96981360645525
7,-33.62697416,-5.03411617,-23.58957844,9.9995805,-30.59591592,44.31022665,11.01818126,0.18779501,25.80870507,3.59981893,30.52095862,-22.16488148,13.32444708,15.16774399,-11.31298224,-22.59044189,1.49519121,0.51016477,1.51720602,0.13378607,1.29598475,0.75661732,104.71968808,118.02701605,5.519999999999925,6.319999999999908,3.2999999999999723,3.2999999999999723,3.2999999999999723,3.2999999999999723,6.319999999999908,5.519999999999925,5.179999999999924,5.969999999999908,2.7599999999999727,2.949999999999972,2.6799999999999726,2.969999999999972,5.789999999999908,5.179999999999924,89.14550051492868,88.91360805637501,99.0088764596796,91.86502644253103,99.4778867030218,89.78008357077763,98.49934771028163,88.96461223633462
8,-33.53386242,-3.83527868,-23.85459928,10.36674255,-31.96883889,45.72658798,23.14370237,-7.2200952,24.33001809,4.94748533,28.24365364,-18.66060961,10.8883944,17.35782308,-0.60359082,-5.56249905,1.49519121,0.51016477,1.51720602,0.13378607,1.29598475,0.75661732,104.71968808,118.02701605,5.949999999999916,6.129999999999912,3.2999999999999723,3.2999999999999723,3.2999999999999723,3.2999999999999723,6.129999999999912,5.949999999999916,5.599999999999915,5.789999999999911,2.7599999999999727,2.939999999999972,2.6699999999999733,2.9699999999999727,5.6499999999999115,5.599999999999915,89.05354600263865,89.19273840361467,98.98643791038867,92.64323593464717,99.5168730327896,89.86965459533158,97.73928864847854,89.05472286081763
9,-33.44075068,-2.63644315,-24.11961865,10.73115984,-33.34134373,47.14289623,29.78897762,-14.62798542,22.85133111,6.29514954,25.96636126,-15.18253435,8.45308364,19.5478201,5.26558818,11.46544379,1.49519121,0.51016477,1.51720602,0.13378607,1.29598475,0.75661732,104.71968808,118.02701605,6.439999999999905,5.979999999999915,3.2999999999999723,3.2999999999999723,3.2999999999999723,3.2999999999999723,5.979999999999915,6.439999999999905,6.089999999999905,5.609999999999914,2.759999999999972,2.939999999999973,2.679999999999973,2.9699999999999718,5.479999999999914,6.089999999999905,89.08427195149093,92.01868576705228,98.97660968235999,93.35379331156119,99.52718782583065,90.037209322996,98.00863213710014,89.21693274500592
