sample_id,x1,x2,x3,x4,x5,x6,x7,x8,y1,y2,y3,y4,y5,y6,y7,y8,z1,z2,z3,z4,z5,z6,z7,z8,t1,t2,t3,t4,t5,t6,t7,t8,output1,output2,output3,output4,output5,output6,output7,output8,result1,result2,result3,result4,result5,result6,result7,result8
0,-19.78765309,-29.59723215,13.57192058,34.91813747,-45.6529773,-12.7347788,-47.59537146,-16.84094,2.13488022,28.6568213,-32.05939192,-19.87284075,-27.49522798,43.99340754,-15.33072699,-7.3629997,0.73478045,1.09969544,1.63009018,1.20382994,1.16367508,1.49275944,96.97455649,113.35032024,6.8099999999998975,5.489999999999926,3.2999999999999723,3.2999999999999723,3.2999999999999723,3.2999999999999723,5.489999999999926,6.8099999999998975,6.469999999999897,5.109999999999925,2.699999999999972,2.7899999999999725,2.959999999999972,2.959999999999972,4.969999999999925,6.099999999999897,88.94495486645123,93.17994300078543,99.4170293125083,98.62980327212856,90.90448160912766,91.45374285391293,98.34898071520304,99.66781308033025
1,-19.34828089,-26.36345444,13.58649404,31.714747,-44.37589669,-11.72808777,-39.3677761,-7.86487141,0.22840377,28.86920157,-30.98714223,-19.68820435,-26.66547542,41.28510884,-8.28114968,7.93981719,0.73478045,1.09969544,1.63009018,1.20382994,1.16367508,1.49275944,96.97455649,113.35032024,6.659999999999901,5.709999999999921,3.2999999999999723,3.2999999999999723,3.2999999999999723,3.2999999999999723,5.709999999999921,6.659999999999901,6.319999999999901,5.32999999999992,2.6999999999999726,2.769999999999972,2.969999999999972,2.9599999999999724,5.2299999999999205,6.0499999999998995,89.0598551806346,92.75019767261271,99.3913593936878,98.84924113809583,90.22459309978596,90.53364163512045,97.54854795542362,99.32273650485197
2,-18.90894744,-23.12968822,13.60106744,28.51139562,-43.09881665,-10.72139675,-31.14018075,1.11119717,-1.67790455,29.08158109,-29.91489638,-19.50357022,-25.83572323,38.57681017,-1.23157237,23.24263409,0.73478045,1.09969544,1.63009018,1.20382994,1.16367508,1.49275944,96.97455649,113.35032024,6.079999999999913,5.939999999999916,3.2999999999999723,3.2999999999999723,3.2999999999999723,3.2999999999999723,5.939999999999916,6.079999999999913,5.739999999999912,5.599999999999915,2.6999999999999726,2.7599999999999723,2.969999999999972,2.969999999999972,5.509999999999915,5.579999999999912,89.17602889931612,89.62386955307684,99.3721674650519,98.94084182534174,89.6186236289925,89.76441803592631,95.95714065321235,98.15684111289252
3,-18.46966122,-19.89593614,13.61564079,25.30808979,-41.8217372,-9.71470574,-22.91258539,10.08726576,-3.58400796,29.29395968,-28.84265463,-19.3189387,-25.00597142,35.86851152,5.81800494,38.54545098,0.73478045,1.09969544,1.63009018,1.20382994,1.16367508,1.49275944,96.97455649,113.35032024,5.609999999999923,6.1999999999999105,3.2999999999999723,3.2999999999999723,3.2999999999999723,3.2999999999999723,6.1999999999999105,5.609999999999923,5.249999999999922,5.85999999999991,2.7099999999999724,2.749999999999973,2.9699999999999718,2.9699999999999718,5.809999999999909,5.109999999999923,91.02309861685886,89.01525982702898,99.3161557935171,99.06578090711167,89.18529587388835,89.2115795077455,93.47859626180492,98.09787589260057
4,-18.03043337,-16.66220177,13.63021408,22.1048375,-40.54465836,-8.70801474,-14.68499003,12.61208866,-5.48985808,29.5063371,-27.77041726,-19.13431028,-24.17622002,33.1602129,12.86758225,42.84988584,0.73478045,1.09969544,1.63009018,1.20382994,1.16367508,1.49275944,96.97455649,113.35032024,5.469999999999926,6.459999999999905,3.2999999999999723,3.2999999999999723,3.2999999999999723,3.2999999999999723,6.459999999999905,5.469999999999926,5.089999999999925,6.119999999999904,2.7199999999999718,2.7399999999999722,2.9699999999999718,2.9699999999999718,6.109999999999904,4.969999999999925,93.19732867871461,88.98940910709135,99.27833125880021,99.22938631971316,88.96517109520019,88.96038272990707,90.21668819258042,98.11531410365697
5,-17.59127883,-13.42848998,13.64478731,18.90164873,-39.26758018,-7.70132376,-6.45739467,26.1443997,-7.3953901,29.71871305,-26.69818457,-18.94968551,-23.34646904,30.45191432,19.91715956,35.28442251,0.73478045,1.09969544,1.63009018,1.20382994,1.16367508,1.49275944,96.97455649,113.35032024,5.389999999999928,6.649999999999901,3.2999999999999723,3.2999999999999723,3.2999999999999723,3.2999999999999723,6.649999999999901,5.389999999999928,4.999999999999927,6.309999999999901,2.7199999999999727,2.7099999999999724,2.969999999999972,2.969999999999972,6.309999999999901,4.919999999999927,94.14265455211608,88.97964048077078,99.26147878602922,99.37341090591286,88.91498509195793,88.91384212362401,88.92872102889669,97.36642138593142
6,-17.15221811,-10.19480761,13.65936047,15.69853611,-37.99050269,-6.69463279,1.77020069,39.67671074,-9.30051504,29.93108706,-25.62595691,-18.76506513,-22.5167185,27.74361577,26.96673687,27.71895918,0.73478045,1.09969544,1.63009018,1.20382994,1.16367508,1.49275944,96.97455649,113.35032024,5.2599999999999305,6.639999999999901,3.2999999999999723,3.2999999999999723,3.2999999999999723,3.2999999999999723,6.639999999999901,5.2599999999999305,4.86999999999993,6.299999999999901,2.729999999999972,2.6899999999999724,2.969999999999972,2.969999999999972,6.299999999999901,4.83999999999993,94.25986407138105,88.97593201344482,99.23586698244992,99.50804802464921,88.91251528466884,88.91238548691727,88.91242850105832,96.02039099424022
7,-16.71328012,-6.96116454,13.67393355,12.49551581,-36.7134259,-5.68794183,9.99779604,41.23809008,-11.20510743,30.14345849,-24.55373466,-18.58045008,-21.68696843,25.03531726,34.01631418,26.84604411,0.73478045,1.09969544,1.63009018,1.20382994,1.16367508,1.49275944,96.97455649,113.35032024,5.239999999999931,6.429999999999906,3.2999999999999723,3.2999999999999723,3.2999999999999723,3.2999999999999723,6.429999999999906,5.239999999999931,4.84999999999993,6.089999999999906,2.7399999999999722,2.659999999999973,2.969999999999972,2.969999999999972,6.089999999999906,4.82999999999993,93.6246440398905,88.93529474794562,99.19083616247552,99.6234456850565,88.9120855872619,88.91198290748945,88.91592728094137,94.79220926642411
8,-16.27450697,-3.72757567,13.68850656,9.29260898,-35.43634987,-4.6812509,18.2253914,27.73681292,-13.10898455,30.35582636,-23.48151822,-18.39584156,-20.85721885,22.3270188,41.06589149,14.24440874,0.73478045,1.09969544,1.63009018,1.20382994,1.16367508,1.49275944,96.97455649,113.35032024,5.5899999999999235,6.169999999999911,3.2999999999999723,3.2999999999999723,3.2999999999999723,3.2999999999999723,6.169999999999911,5.5899999999999235,5.239999999999923,5.829999999999911,2.7399999999999727,2.6199999999999726,2.979999999999972,2.979999999999972,5.82999999999991,5.1799999999999224,90.07207498785971,88.98365850581482,99.14645114463025,99.71594195919278,88.91226010860392,88.9121374343113,89.46484410655516,95.0089373303825
9,-15.83596244,-0.49406448,13.70307948,6.08984373,-34.15927463,-3.67455998,26.22807796,14.23553575,-15.01186969,30.56818913,-22.40930804,-18.21124121,-20.02746978,19.61872039,47.92276219,1.64277336,0.73478045,1.09969544,1.63009018,1.20382994,1.16367508,1.49275944,96.97455649,113.35032024,6.019999999999914,5.929999999999916,3.309999999999972,3.309999999999972,3.309999999999972,3.309999999999972,5.929999999999916,6.019999999999914,5.669999999999914,5.569999999999916,2.7599999999999727,2.5799999999999725,2.9799999999999716,2.9799999999999716,5.559999999999915,5.609999999999913,89.10387654150625,91.40114311049456,99.08052634803772,99.79341911566749,88.95853446777672,88.9158598605166,92.20613386941596,94.9272234628277
10,-15.39774785,2.73932974,13.71765231,2.88725826,-32.88220023,-2.66786908,16.43265746,13.27002186,-16.91332318,30.78054422,-21.33710464,-18.02665121,-19.19772125,16.91042204,38.85884879,0.74159536,0.73478045,1.09969544,1.63009018,1.20382994,1.16367508,1.49275944,96.97455649,113.35032024,6.039999999999914,6.489999999999904,3.309999999999972,3.309999999999972,3.309999999999972,3.309999999999972,6.489999999999904,6.039999999999914,5.689999999999913,6.129999999999903,2.7699999999999725,2.519999999999973,2.9699999999999718,2.9799999999999716,6.039999999999904,5.659999999999913,90.24902091905402,90.88753012655879,99.0107060550543,99.86007816734696,90.30649925539191,89.12538713820776,96.62865433397566,92.97555213326045
