sample_id,x1,x2,x3,x4,x5,x6,x7,x8,y1,y2,y3,y4,y5,y6,y7,y8,z1,z2,z3,z4,z5,z6,z7,z8,t1,t2,t3,t4,t5,t6,t7,t8,output1,output2,output3,output4,output5,output6,output7,output8,result1,result2,result3,result4,result5,result6,result7,result8
10,12.70073102,-3.98989071,11.06789125,-34.40408655,7.15324788,1.13831764,48.44410498,33.50563144,34.8421747,36.99621801,-27.06673854,-9.97800918,1.16027116,-4.50049205,23.26332219,-38.97852255,1.16303851,1.91161121,0.45696166,1.56867715,1.88208463,1.4225813,90.03096806,91.51512163,4.80999999999994,5.2599999999999305,3.3299999999999716,3.309999999999972,3.309999999999972,3.3299999999999716,5.2599999999999305,4.80999999999994,4.46999999999994,4.919999999999931,2.9999999999999716,2.9799999999999716,2.7599999999999723,2.599999999999972,4.699999999999931,4.35999999999994,88.92764100377998,88.91466368794414,89.79868185397244,88.91594845207489,99.07213933496824,99.78689247386777,98.9168850867322,96.88380089433973
11,15.22646307,-3.97472814,8.38649115,-35.87557369,4.93147317,1.56606446,38.41442966,34.06283902,33.99910002,37.01954473,-25.84927893,-7.7158952,2.89700496,-8.35472011,24.67583726,-39.47534296,1.16303851,1.91161121,0.45696166,1.56867715,1.88208463,1.4225813,90.03096806,91.51512163,4.82999999999994,5.509999999999925,3.3799999999999706,3.309999999999972,3.309999999999972,3.3799999999999706,5.509999999999925,4.82999999999994,4.489999999999939,5.169999999999925,2.939999999999971,2.9799999999999716,2.7599999999999727,2.4299999999999704,4.899999999999925,4.389999999999939,89.08134286413053,88.91649164460718,97.10036084875591,89.05042808963735,99.11853863212528,99.9300646045535,99.26356728124077,96.3763952571131
12,17.7520734,-3.96917282,6.11462219,-37.34686938,2.70971704,1.99374769,28.38475435,24.11301424,33.15606597,37.02809126,-24.81776233,-5.45407556,4.63372423,-12.20837525,26.08835232,-36.32024874,1.16303851,1.91161121,0.45696166,1.56867715,1.88208463,1.4225813,90.03096806,91.51512163,4.9299999999999375,5.799999999999919,3.509999999999968,3.309999999999972,3.309999999999972,3.509999999999968,5.799999999999919,4.9299999999999375,4.589999999999937,5.459999999999919,2.7099999999999675,2.9699999999999727,2.749999999999973,2.2699999999999685,5.129999999999918,4.499999999999937,89.26553336215186,88.9183285887369,99.85631707925768,90.53364157723331,99.22498566513487,99.96219348860761,99.53214754731385,96.31791458570977
13,20.27751829,-3.96713911,7.59952752,-38.81788827,0.48798232,2.42133225,18.35507904,14.16318946,32.31308714,37.03122,-21.66173313,-3.19268142,6.37042677,-16.06114126,27.50086738,-33.16515451,1.16303851,1.91161121,0.45696166,1.56867715,1.88208463,1.4225813,90.03096806,91.51512163,5.009999999999936,6.129999999999912,3.9099999999999593,3.309999999999972,3.309999999999972,3.9099999999999593,6.129999999999912,5.009999999999936,4.669999999999935,5.789999999999912,2.3999999999999595,2.939999999999973,2.719999999999972,2.2199999999999593,5.419999999999913,4.549999999999937,89.4502690276027,88.92744755231881,99.9660665594445,93.42718672213661,99.4049961871909,99.9664029173076,99.66777911542204,97.07961329450903
14,22.80273032,-3.96639469,9.08442973,-40.28848574,-1.73372756,2.84875156,8.32540373,4.21336468,31.47018604,37.03236525,-18.50571058,-0.93193514,8.10710989,-19.91241834,28.91338245,-30.01006028,1.16303851,1.91161121,0.45696166,1.56867715,1.88208463,1.4225813,90.03096806,91.51512163,5.039999999999935,6.499999999999904,4.0899999999999554,3.309999999999972,3.309999999999972,4.0899999999999554,6.499999999999904,5.039999999999935,4.699999999999935,6.159999999999904,2.209999999999956,2.909999999999972,2.6899999999999724,2.189999999999956,5.769999999999904,4.509999999999936,89.51852816292494,89.06028977043393,99.96644948932955,95.60433982039719,99.5472323816443,99.96645064999086,99.71114752272966,98.55038792351338
15,25.32759977,-3.9661222,10.56932813,-41.75839578,-3.95540838,3.27586249,-1.70427159,-5.7364601,30.6273993,37.03278446,-15.34969611,1.32775435,9.8437703,-23.7609167,30.32589751,-26.85496605,1.16303851,1.91161121,0.45696166,1.56867715,1.88208463,1.4225813,90.03096806,91.51512163,5.019999999999936,6.849999999999897,3.6099999999999657,3.309999999999972,3.309999999999972,3.6099999999999657,6.849999999999897,5.019999999999936,4.669999999999936,6.499999999999896,2.199999999999966,2.8799999999999724,2.6499999999999724,2.239999999999966,6.119999999999896,4.459999999999935,89.56421994542117,89.49061593040327,99.96551768854275,97.06595250337391,99.65616908766577,99.96507335865576,99.70575360186999,98.91939663610987
16,27.85193546,-3.96602246,12.05422183,-43.22707115,-6.17705494,3.70229319,-9.66724715,-15.68628488,29.78479071,37.0329379,-12.19369165,3.5855458,11.58040392,-27.6032859,31.44735186,-23.69987183,1.16303851,1.91161121,0.45696166,1.56867715,1.88208463,1.4225813,90.03096806,91.51512163,4.949999999999937,6.8099999999998975,3.39999999999997,3.309999999999972,3.309999999999972,3.39999999999997,6.8099999999998975,4.949999999999937,4.5999999999999375,6.459999999999897,2.2699999999999703,2.8399999999999723,2.619999999999972,2.38999999999997,6.129999999999897,4.389999999999937,89.94387893025271,89.34364285338374,99.9571099515602,98.05113854615846,99.72944602743927,99.94385290167037,99.5593893844849,98.97182559225114
17,30.37537237,-3.96598595,13.53910962,-44.69318554,-8.39866071,4.1267109,-9.93728382,-21.70190344,28.94248214,37.03299407,-9.03769974,5.83940026,13.31700566,-31.42751694,20.64362475,-21.79231628,1.16303851,1.91161121,0.45696166,1.56867715,1.88208463,1.4225813,90.03096806,91.51512163,4.879999999999939,6.389999999999906,3.3299999999999716,3.309999999999972,3.309999999999972,3.3299999999999716,6.389999999999906,4.879999999999939,4.529999999999938,6.049999999999907,2.3799999999999715,2.7999999999999723,2.579999999999972,2.549999999999972,5.799999999999906,4.329999999999939,90.69223496834084,88.9163401552743,99.93108574612445,98.74127448444544,99.78891343885628,99.84751659193897,99.10494130557615,98.89676117756255
18,32.89711819,-3.96597259,15.02398985,-46.15254558,-10.62021736,4.50689808,-10.20732049,-23.34519379,28.10073804,37.03301462,-5.8817239,8.08287126,15.05356901,-34.85320715,9.83989764,-3.38721704,1.16303851,1.91161121,0.45696166,1.56867715,1.88208463,1.4225813,90.03096806,91.51512163,5.029999999999935,5.999999999999915,3.309999999999972,3.319999999999972,3.319999999999972,3.309999999999972,5.999999999999915,5.029999999999935,4.689999999999935,5.659999999999915,2.439999999999972,2.7599999999999727,2.5499999999999723,2.659999999999972,5.499999999999915,4.449999999999935,89.18245993952176,88.91467630472577,99.90450811590323,99.10637089793151,99.81785445356712,99.63252197037306,98.07305511095164,99.18285414909082
19,35.4150834,-3.9659677,16.50886019,-47.58291616,-12.84171417,2.06209909,-10.47735716,-23.85401428,27.26025589,37.03302215,-2.72576907,10.28177683,16.79008557,-34.49682623,-0.96382946,2.31164893,1.16303851,1.91161121,0.45696166,1.56867715,1.88208463,1.4225813,90.03096806,91.51512163,5.039999999999935,5.669999999999922,3.309999999999972,3.319999999999972,3.319999999999972,3.309999999999972,5.669999999999922,5.039999999999935,4.699999999999935,5.319999999999922,2.5199999999999725,2.719999999999972,2.529999999999972,2.689999999999973,5.219999999999922,4.469999999999935,88.91425719248221,88.9119345283568,99.8464454395774,99.35482990965313,99.84851045240156,99.48820460318515,96.6551937333229,99.03703456384675
